"Date","Time","Open","High","Low","Close","Vol","OI"
05/15/2018,06:59,109.325,110.000,109.180,109.587,0,0
05/16/2018,06:59,109.577,110.440,109.480,110.189,0,0
05/17/2018,06:59,110.208,110.430,109.910,110.272,0,0
05/18/2018,06:59,110.258,110.683,110.115,110.574,0,0
05/19/2018,06:59,110.591,111.210,110.530,111.030,0,0
05/22/2018,06:59,111.240,111.517,110.944,111.350,0,0
05/23/2018,06:59,111.350,111.920,111.130,111.706,0,0
05/24/2018,06:59,111.710,111.900,110.380,110.547,0,0
05/25/2018,06:59,110.565,110.810,109.910,110.215,0,0
05/26/2018,06:59,109.690,110.660,109.690,110.490,0,0
05/29/2018,06:59,110.465,111.082,109.760,110.110,0,0
05/30/2018,06:59,110.110,110.280,109.000,109.720,0,0
05/31/2018,06:59,109.710,110.410,109.140,110.090,0,0
06/01/2018,06:59,110.090,110.660,109.771,110.370,0,0
06/02/2018,06:59,110.380,111.030,110.320,110.860,0,0
06/05/2018,06:59,110.700,111.430,110.659,111.150,0,0
06/06/2018,06:59,111.180,111.730,110.920,111.500,0,0
06/07/2018,06:59,111.495,111.930,111.360,111.700,0,0
06/08/2018,06:59,111.720,112.390,111.460,111.900,0,0
06/09/2018,06:59,111.894,112.020,110.754,111.200,0,0
06/12/2018,06:59,111.010,111.780,110.881,111.660,0,0
06/13/2018,06:59,111.685,112.190,111.480,111.850,0,0
06/14/2018,06:59,111.849,112.350,111.778,111.975,0,0
06/15/2018,06:59,111.952,112.110,110.820,110.940,0,0
06/16/2018,06:59,110.960,111.170,110.700,110.930,0,0
06/19/2018,06:59,111.100,111.260,110.627,111.084,0,0
06/20/2018,06:59,111.075,111.205,110.119,110.715,0,0
06/21/2018,06:59,110.670,110.890,110.280,110.780,0,0
06/22/2018,06:59,110.778,111.160,110.590,110.880,0,0
06/23/2018,06:59,110.890,111.450,110.735,111.340,0,0
06/26/2018,06:59,111.120,111.560,110.669,111.220,0,0
06/27/2018,06:59,111.215,111.285,110.760,111.080,0,0
06/28/2018,06:59,111.085,111.155,110.500,110.600,0,0
06/29/2018,06:59,110.585,110.855,110.300,110.770,0,0
06/30/2018,06:59,110.770,111.910,110.590,111.750,0,0
07/03/2018,06:59,111.740,112.010,111.180,111.600,0,0
07/04/2018,06:59,111.616,111.945,111.260,111.420,0,0
07/05/2018,06:59,111.420,111.540,111.100,111.290,0,0
07/06/2018,06:59,111.320,111.670,111.000,111.400,0,0
07/07/2018,06:59,111.375,111.770,111.230,111.590,0,0
07/10/2018,06:59,111.634,112.050,111.475,111.770,0,0
07/11/2018,06:59,111.800,112.250,111.595,111.950,0,0
07/12/2018,06:59,111.920,112.580,111.595,112.450,0,0
07/13/2018,06:59,112.475,112.970,112.130,112.260,0,0
07/14/2018,06:59,112.265,112.490,111.845,112.160,0,0
07/17/2018,06:59,112.146,112.720,111.955,112.640,0,0
07/18/2018,06:59,112.650,113.265,112.550,112.870,0,0
07/19/2018,06:59,113.020,113.040,112.620,112.960,0,0
07/20/2018,06:59,112.970,113.140,112.460,112.560,0,0
07/21/2018,06:59,112.555,112.715,112.200,112.300,0,0
07/24/2018,06:59,112.224,112.400,111.850,112.150,0,0
07/25/2018,06:59,112.315,112.340,111.740,111.900,0,0
07/26/2018,06:59,111.910,112.210,111.495,111.890,0,0
07/27/2018,06:59,111.900,112.040,111.430,111.890,0,0
07/28/2018,06:59,111.890,112.040,111.300,111.630,0,0
07/31/2018,06:59,111.525,112.430,111.505,112.395,0,0
08/01/2018,06:59,112.380,113.185,112.150,112.930,0,0
08/02/2018,06:59,112.965,113.110,112.415,112.620,0,0
08/03/2018,06:59,112.610,112.725,111.915,112.150,0,0
08/04/2018,06:59,112.220,112.360,111.835,111.890,0,0
08/07/2018,06:59,111.930,112.030,111.610,111.790,0,0
08/08/2018,06:59,111.770,111.970,111.625,111.870,0,0
08/09/2018,06:59,111.890,112.040,111.320,111.710,0,0
08/10/2018,06:59,111.700,112.100,111.460,111.790,0,0
08/11/2018,06:59,111.800,111.960,111.060,111.430,0,0
08/14/2018,06:59,111.110,111.650,110.670,111.500,0,0
08/15/2018,06:59,111.440,112.110,111.305,111.800,0,0
08/16/2018,06:59,111.800,111.955,110.955,111.450,0,0
08/17/2018,06:59,111.440,111.820,111.200,111.260,0,0
08/18/2018,06:59,111.290,111.380,110.815,110.990,0,0
08/21/2018,06:59,111.082,111.240,110.915,111.040,0,0
08/22/2018,06:59,111.020,112.160,110.860,111.995,0,0
08/23/2018,06:59,111.985,112.535,111.775,112.460,0,0
08/24/2018,06:59,112.440,113.000,112.380,112.890,0,0
08/25/2018,06:59,112.870,113.300,112.790,113.140,0,0
08/28/2018,06:59,113.145,113.460,112.780,113.390,0,0
08/29/2018,06:59,113.375,113.980,113.200,113.885,0,0
08/30/2018,06:59,113.910,115.125,113.705,115.080,0,0
08/31/2018,06:59,115.080,115.310,114.440,114.550,0,0
09/01/2018,06:59,114.510,114.950,114.280,114.700,0,0
09/04/2018,06:59,114.520,114.720,114.270,114.620,0,0
09/05/2018,06:59,114.590,114.760,114.005,114.420,0,0
09/06/2018,06:59,114.295,114.990,114.230,114.750,0,0
09/07/2018,06:59,114.930,114.960,114.390,114.740,0,0
09/08/2018,06:59,114.745,115.100,114.330,114.590,0,0
09/11/2018,06:59,114.615,114.770,113.935,114.000,0,0
09/12/2018,06:59,113.980,114.800,113.905,114.750,0,0
09/13/2018,06:59,114.810,114.830,114.320,114.630,0,0
09/14/2018,06:59,114.635,116.010,114.460,115.920,0,0
09/15/2018,06:59,115.940,116.120,115.690,115.850,0,0
09/18/2018,06:59,115.755,116.470,115.700,116.230,0,0
09/19/2018,06:59,116.200,116.920,115.990,116.490,0,0
09/20/2018,06:59,116.480,116.735,115.760,116.110,0,0
09/21/2018,06:59,116.080,117.330,115.880,117.295,0,0
09/22/2018,06:59,117.310,118.070,117.140,117.450,0,0
09/25/2018,06:59,117.200,117.570,116.850,116.900,0,0
09/26/2018,06:59,116.975,117.190,116.705,117.080,0,0
09/27/2018,06:59,117.070,117.240,116.450,116.730,0,0
09/28/2018,06:59,116.670,116.940,115.900,116.030,0,0
09/29/2018,06:59,116.030,116.455,115.690,115.780,0,0
10/02/2018,06:59,115.960,116.190,115.680,115.860,0,0
10/03/2018,06:59,115.810,116.075,115.290,115.540,0,0
10/04/2018,06:59,115.500,115.750,115.090,115.430,0,0
10/05/2018,06:59,115.420,115.715,114.550,114.890,0,0
10/06/2018,06:59,114.875,114.990,114.400,114.650,0,0
10/09/2018,06:59,114.635,114.880,113.630,114.100,0,0
10/10/2018,06:59,114.100,114.115,113.665,113.890,0,0
10/11/2018,06:59,113.860,114.225,113.350,113.360,0,0
10/12/2018,06:59,113.385,113.845,113.065,113.340,0,0
10/13/2018,06:59,113.345,113.680,112.905,113.190,0,0
10/16/2018,06:59,113.170,113.520,112.770,113.260,0,0
