"Date","Close"
20170818,1.17230
20170819,1.17577
20170822,1.18134
20170823,1.17613
20170824,1.18059
20170825,1.17985
20170826,1.19192
20170829,1.19778
20170830,1.19719
20170831,1.18824
20170901,1.19078
20170902,1.18605
20170905,1.18913
20170906,1.19122
20170907,1.19167
20170908,1.20195
20170909,1.20335
20170912,1.19524
20170913,1.19652
20170914,1.18852
20170915,1.19174
20170916,1.19429
20170919,1.19534
20170920,1.19936
20170921,1.18937
20170922,1.19404
20170923,1.19466
20170926,1.18489
20170927,1.17923
20170928,1.17442
20170929,1.17860
20170930,1.18135
20171003,1.17312
20171004,1.17445
20171005,1.17591
20171006,1.17089
20171007,1.17342
20171010,1.17404
20171011,1.18076
20171012,1.18602
20171013,1.18301
20171014,1.18184
20171017,1.17958
20171018,1.17657
20171019,1.17865
20171020,1.18504
20171021,1.17769
20171024,1.17481
20171025,1.17591
20171026,1.18122
20171027,1.16522
20171028,1.16074
20171031,1.16508
20171101,1.16449
20171102,1.16170
20171103,1.16581
20171104,1.16080
20171107,1.16086
20171108,1.15864
20171109,1.15930
20171110,1.16401
20171111,1.16615
20171114,1.16661
20171115,1.17972
20171116,1.17901
20171117,1.17670
20171118,1.17868
20171121,1.17315
20171122,1.17381
20171123,1.18211
20171124,1.18482
20171125,1.19242
20171128,1.18978
20171129,1.18419
20171130,1.18467
20171201,1.19032
20171202,1.18965
20171205,1.18653
20171206,1.18257
20171207,1.17949
20171208,1.17717
20171209,1.17681
20171212,1.17679
20171213,1.17409
20171214,1.18254
20171215,1.17759
20171216,1.17494
20171219,1.17811
20171220,1.18393
20171221,1.18708
20171222,1.18731
20171223,1.18593
20171227,1.18576
20171228,1.18878
20171229,1.19415
20171230,1.20006
20180103,1.20584
20180104,1.20135
20180105,1.20667
20180106,1.20297
20180109,1.19667
20180110,1.19354
20180111,1.19474
20180112,1.20312
20180113,1.21976
20180116,1.22639
20180117,1.22599
20180118,1.21836
20180119,1.22389
20180120,1.22147
20180123,1.22614
20180124,1.22971
20180125,1.24065
20180126,1.23962
20180127,1.24278
20180130,1.23820
20180131,1.24016
20180201,1.24132
20180202,1.25044
20180203,1.24533
20180206,1.23661
20180207,1.23757
20180208,1.22636
20180209,1.22455
20180210,1.22507
20180213,1.22903
20180214,1.23507
20180215,1.24499
20180216,1.25059
20180217,1.24083
20180220,1.24069
20180221,1.23362
20180222,1.22821
20180223,1.23315
20180224,1.22929
20180227,1.23161
20180228,1.22324
20180301,1.21928
20180302,1.22670
20180303,1.23174
20180306,1.23350
20180307,1.24044
20180308,1.24103
20180309,1.23105
20180310,1.23038
20180313,1.23347
20180314,1.23904
20180315,1.23671
20180316,1.23041
20180317,1.22862
20180320,1.23343
20180321,1.22405
20180322,1.23375
20180323,1.22997
20180324,1.23524
20180327,1.24479
20180328,1.24011
20180329,1.23071
20180330,1.23001
20180331,1.23175
20180403,1.23006
20180404,1.22684
20180405,1.22777
20180406,1.22383
20180407,1.22785
20180410,1.23200
20180411,1.23546
20180412,1.23668
20180413,1.23245
20180414,1.23274
20180417,1.23784
20180418,1.23690
20180419,1.23747
20180420,1.23443
20180421,1.22860
20180424,1.22065
20180425,1.22327
20180426,1.21607
20180427,1.21026
20180428,1.21293
20180501,1.20791
20180502,1.19908
20180503,1.19497
20180504,1.19881
20180505,1.19588
20180508,1.19227
20180509,1.18628
20180510,1.18506
20180511,1.19154
20180512,1.19394
20180515,1.19271
20180516,1.18375
20180517,1.18080
20180518,1.17965
20180519,1.17725
20180522,1.17915
20180523,1.17775
20180524,1.16965
20180525,1.17202
20180526,1.16495
20180529,1.16235
20180530,1.15380
20180531,1.16642
20180601,1.16928
20180602,1.16587
20180605,1.16945
20180606,1.17175
20180607,1.17755
20180608,1.17995
20180609,1.17689
20180612,1.17855
20180613,1.17447
20180614,1.17926
20180615,1.15645
20180616,1.16075
20180619,1.16229
20180620,1.15905
20180621,1.15755
20180622,1.16035
20180623,1.16575
20180626,1.17032
20180627,1.16484
20180628,1.15543
20180629,1.15705
20180630,1.16837
20180703,1.16385
20180704,1.16592
20180705,1.16555
20180706,1.16919
20180707,1.17441
20180710,1.17500
20180711,1.17448
20180712,1.16748
20180713,1.16715
20180714,1.16865
20180717,1.17105
20180718,1.16612
20180719,1.16397
20180720,1.16420
20180721,1.17215
20180724,1.16915
20180725,1.16818
20180726,1.17286
20180727,1.16428
20180728,1.16575
20180731,1.17056
20180801,1.16907
20180802,1.16625
20180803,1.15850
20180804,1.15681
20180807,1.15535
20180808,1.15990
20180809,1.16105
20180810,1.15275
20180811,1.14100
20180814,1.14095
20180815,1.13425
20180816,1.13455
20180817,1.13775
20180818,1.14375
20180821,1.14855
20180822,1.15725
20180823,1.15968
20180824,1.15422
20180825,1.16235
20180828,1.16795
20180829,1.16955
20180830,1.17070
20180831,1.16665
20180901,1.16026
20180904,1.16174
20180905,1.15829
20180906,1.16295
20180907,1.16245
20180908,1.15530
20180911,1.15945
20180912,1.16048
20180913,1.16264
20180914,1.16906
20180915,1.16231
20180918,1.16845
20180919,1.16675
20180920,1.16734
20180921,1.17776
20180922,1.17501
20180925,1.17463
20180926,1.17663
20180927,1.17406
20180928,1.16420
20180929,1.16038
20181002,1.15785
20181003,1.15457
20181004,1.14788
20181005,1.15140
20181006,1.15195
20181009,1.14925
20181010,1.14925
20181011,1.15187
20181012,1.15935
20181013,1.15596
20181016,1.15785
20181017,1.15741
20181018,1.15015
20181019,1.14515
20181020,1.15145
20181023,1.14660
20181024,1.14706
20181025,1.13925
20181026,1.13745
20181027,1.14030
20181030,1.13729
20181031,1.13451
20181101,1.13130
20181102,1.14105
20181103,1.13871
20181106,1.14085
20181107,1.14255
20181108,1.14259
20181109,1.13636
20181110,1.13345
20181113,1.12175
20181114,1.12911
20181115,1.13095
20181116,1.13306
20181117,1.14169
20181120,1.14545
20181121,1.13704
20181122,1.13852
20181123,1.14045
20181124,1.13381
20181127,1.13276
20181128,1.12908
20181129,1.13665
20181130,1.13940
20181201,1.13205
20181204,1.13546
20181205,1.13425
20181206,1.13455
20181207,1.13775
20181208,1.13953
20181211,1.13555
20181212,1.13184
20181213,1.13692
20181214,1.13579
20181215,1.13045
20181218,1.13478
20181219,1.13655
20181220,1.13763
20181221,1.14465
20181222,1.13684
20181225,1.14000
20181227,1.13545
20181228,1.14325
20181229,1.14415
20190101,1.14676
20190103,1.13430
20190104,1.13940
20190105,1.13980
20190108,1.14735
20190109,1.14405
20190110,1.15430
20190111,1.15005
20190112,1.14697
20190115,1.14689
20190116,1.14125
20190117,1.13917
20190118,1.13888
20190119,1.13627
20190122,1.13660
20190123,1.13590
20190124,1.13802
20190125,1.13072
20190126,1.14060
20190129,1.14260
20190130,1.14325
20190131,1.14205

