"Date","Close"
20180324,110.457
20180327,111.458
20180328,111.228
20180329,111.657
20180330,111.229
20180331,111.323
20180403,110.840
20180404,111.178
20180405,111.113
20180406,111.440
20180407,111.433
20180410,111.620
20180411,111.988
20180412,111.485
20180413,111.519
20180414,111.526
20180417,111.566
20180418,110.726
20180419,110.674
20180420,110.519
20180421,110.368
20180424,111.104
20180425,111.140
20180426,111.281
20180427,110.478
20180428,110.352
20180501,110.335
20180502,110.235
20180503,109.915
20180504,109.428
20180505,108.999
20180508,108.775
20180509,108.912
20180510,109.117
20180511,109.059
20180512,109.299
20180515,109.587
20180516,110.189
20180517,110.272
20180518,110.574
20180519,111.030
20180522,111.350
20180523,111.706
20180524,110.547
20180525,110.215
20180526,110.490
20180529,110.110
20180530,109.720
20180531,110.090
20180601,110.370
20180602,110.860
20180605,111.150
20180606,111.500
20180607,111.700
20180608,111.900
20180609,111.200
20180612,111.660
20180613,111.850
20180614,111.975
20180615,110.940
20180616,110.930
20180619,111.084
20180620,110.715
20180621,110.780
20180622,110.880
20180623,111.340
20180626,111.220
20180627,111.080
20180628,110.600
20180629,110.770
20180630,111.750
20180703,111.600
20180704,111.420
20180705,111.290
20180706,111.400
20180707,111.590
20180710,111.770
20180711,111.950
20180712,112.450
20180713,112.260
20180714,112.160
20180717,112.640
20180718,112.870
20180719,112.960
20180720,112.560
20180721,112.300
20180724,112.150
20180725,111.900
20180726,111.890
20180727,111.890
20180728,111.630
20180731,112.395
20180801,112.930
20180802,112.620
20180803,112.150
20180804,111.890
20180807,111.790
20180808,111.870
20180809,111.710
20180810,111.790
20180811,111.430
20180814,111.500
20180815,111.800
20180816,111.450
20180817,111.260
20180818,110.990
20180821,111.040
20180822,111.995
20180823,112.460
20180824,112.890
20180825,113.140
20180828,113.390
20180829,113.885
20180830,115.080
20180831,114.550
20180901,114.700
20180904,114.620
20180905,114.420
20180906,114.750
20180907,114.740
20180908,114.590
20180911,114.000
20180912,114.750
20180913,114.630
20180914,115.920
20180915,115.850
20180918,116.230
20180919,116.490
20180920,116.110
20180921,117.295
20180922,117.450
20180925,116.900
20180926,117.080
20180927,116.730
20180928,116.030
20180929,115.780
20181002,115.860
20181003,115.540
20181004,115.430
20181005,114.890
20181006,114.650
20181009,114.100
20181010,113.890
20181011,113.360
20181012,113.340
20181013,113.190
20181016,113.260
20181017,113.310
20181018,113.200
20181019,112.690
20181020,112.970
20181023,113.250
20181024,113.035
20181025,112.480
20181026,112.420
20181027,112.210
20181030,112.160
20181031,112.500
20181101,112.060
20181102,112.470
20181103,112.810
20181106,112.690
20181107,113.170
20181108,113.250
20181109,113.350
20181110,113.200
20181113,112.600
20181114,113.000
20181115,112.940
20181116,112.850
20181117,112.845
20181120,113.265
20181121,113.320
20181122,113.690
20181123,113.505
20181124,113.230
20181127,113.750
20181128,113.920
20181129,114.405
20181130,113.925
20181201,113.630
20181204,113.870
20181205,113.060
20181206,113.460
20181207,113.465
20181208,113.840
20181211,114.420
20181212,114.160
20181213,114.010
20181214,114.320
20181215,113.610
20181218,113.605
20181219,113.325
20181220,113.085
20181221,112.660
20181222,111.760
20181225,111.970
20181227,111.850
20181228,112.400
20181229,112.030
20190101,111.625
20190103,109.970
20190104,109.075
20190105,109.995
20190108,110.975
20190109,110.810
20190110,110.980
20190111,110.120
20190112,110.320
20190115,110.255
20190116,110.060
20190117,110.140
20190118,109.890
20190119,110.275
20190122,109.970
20190123,109.670
20190124,110.195
20190125,110.055
20190126,110.300
20190129,110.220
20190130,109.950
20190131,109.655

