"Date","Close"
20180710,110.843
20180711,111.050
20180712,111.998
20180713,112.527
20180714,112.349
20180717,112.276
20180718,112.881
20180719,112.845
20180720,112.469
20180721,111.462
20180724,111.357
20180725,111.200
20180726,110.966
20180727,111.227
20180728,111.016
20180731,111.067
20180801,111.871
20180802,111.710
20180803,111.646
20180804,111.273
20180807,111.410
20180808,111.376
20180809,110.952
20180810,111.084
20180811,110.933
20180814,110.730
20180815,111.150
20180816,110.743
20180817,110.898
20180818,110.506
20180821,110.072
20180822,110.271
20180823,110.557
20180824,111.300
20180825,111.268
20180828,111.074
20180829,111.197
20180830,111.679
20180831,111.024
20180901,111.109
20180904,111.096
20180905,111.481
20180906,111.529
20180907,110.730
20180908,111.083
20180911,111.119
20180912,111.598
20180913,111.250
20180914,111.927
20180915,112.072
20180918,111.861
20180919,112.357
20180920,112.301
20180921,112.498
20180922,112.548
20180925,112.814
20180926,112.972
20180927,112.743
20180928,113.406
20180929,113.685
20181002,113.981
20181003,113.683
20181004,114.543
20181005,113.944
20181006,113.725
20181009,113.237
20181010,112.959
20181011,112.258
20181012,112.165
20181013,112.231
20181016,111.773
20181017,112.244
20181018,112.665
20181019,112.192
20181020,112.534
20181023,112.822
20181024,112.500
20181025,112.251
20181026,112.396
20181027,111.895
20181030,112.381
20181031,113.082
20181101,112.985
20181102,112.700
20181103,113.200
20181106,113.196
20181107,113.452
20181108,113.565
20181109,114.047
20181110,113.811
20181113,113.836
20181114,113.806
20181115,113.634
20181116,113.626
20181117,112.813
20181120,112.553
20181121,112.744
20181122,113.050
20181123,112.948
20181124,112.971
20181127,113.603
20181128,113.774
20181129,113.685
20181130,113.476
20181201,113.477
20181204,113.638
20181205,112.783
20181206,113.187
20181207,112.675
20181208,112.707
20181211,113.317
20181212,113.385
20181213,113.272
20181214,113.612
20181215,113.394
20181218,112.831
20181219,112.525
20181220,112.483
20181221,111.289
20181222,111.206
20181225,110.452
20181227,111.363
20181228,110.992
20181229,110.294
20190101,109.603
20190103,108.881
20190104,107.639
20190105,108.520
20190108,108.712
20190109,108.740
20190110,108.130
20190111,108.427
20190112,108.562
20190115,108.164
20190116,108.700
20190117,109.097
20190118,109.244
20190119,109.774
20190122,109.664
20190123,109.365
20190124,109.635
20190125,109.638
20190126,109.545
20190129,109.335
20190130,109.377
20190131,109.524

