"Date","Close"
20180223,83.755
20180224,83.745
20180227,83.993
20180228,83.587
20180301,82.793
20180302,82.388
20180303,82.050
20180306,82.466
20180307,83.062
20180308,82.985
20180309,82.678
20180310,83.798
20180313,83.765
20180314,83.754
20180315,83.745
20180316,82.910
20180317,81.693
20180320,81.875
20180321,81.837
20180322,82.336
20180323,80.971
20180324,80.571
20180327,81.660
20180328,80.861
20180329,81.846
20180330,81.690
20180331,81.554
20180403,81.124
20180404,81.909
20180405,82.379
20180406,82.517
20180407,82.016
20180410,82.198
20180411,83.203
20180412,82.823
20180413,83.242
20180414,83.297
20180417,83.332
20180418,83.123
20180419,83.446
20180420,82.972
20180421,82.533
20180424,82.641
20180425,82.717
20180426,82.761
20180427,82.540
20180428,82.623
20180501,82.309
20180502,82.267
20180503,82.283
20180504,82.234
20180505,82.186
20180508,81.993
20180509,81.323
20180510,81.850
20180511,82.404
20180512,82.470
20180515,82.510
20180516,82.460
20180517,82.980
20180518,83.200
20180519,83.180
20180522,84.204
20180523,84.020
20180524,83.212
20180525,82.800
20180526,82.550
20180529,82.570
20180530,81.630
20180531,82.510
20180601,82.350
20180602,82.900
20180605,83.987
20180606,83.635
20180607,84.480
20180608,83.640
20180609,83.190
20180612,83.750
20180613,83.590
20180614,83.620
20180615,82.710
20180616,82.340
20180619,82.051
20180620,81.260
20180621,81.310
20180622,81.140
20180623,81.830
20180626,81.380
20180627,81.320
20180628,80.940
20180629,81.270
20180630,81.990
20180703,81.380
20180704,81.660
20180705,81.560
20180706,81.760
20180707,82.065
20180710,82.740
20180711,82.840
20180712,82.510
20180713,83.370
20180714,83.410
20180717,83.300
20180718,83.380
20180719,83.490
20180720,82.730
20180721,82.690
20180724,82.195
20180725,82.470
20180726,82.730
20180727,82.040
20180728,82.180
20180731,82.290
20180801,83.100
20180802,82.725
20180803,82.190
20180804,82.310
20180807,82.310
20180808,82.630
20180809,82.470
20180810,81.910
20180811,80.945
20180814,80.540
20180815,80.460
20180816,80.145
20180817,80.550
20180818,80.860
20180821,80.780
20180822,81.230
20180823,81.290
20180824,80.690
20180825,81.500
20180828,81.600
20180829,81.600
20180830,81.630
20180831,80.635
20180901,79.910
20180904,80.130
20180905,80.010
20180906,80.230
20180907,79.690
20180908,78.900
20180911,79.040
20180912,79.470
20180913,79.780
20180914,80.500
20180915,80.160
20180918,80.290
20180919,81.100
20180920,81.580
20180921,82.030
20180922,82.050
20180925,81.800
20180926,81.910
20180927,81.820
20180928,81.720
20180929,82.070
20181002,82.330
20181003,81.710
20181004,81.360
20181005,80.650
20181006,80.170
20181009,80.140
20181010,80.230
20181011,79.100
20181012,79.900
20181013,79.870
20181016,79.715
20181017,80.165
20181018,80.080
20181019,79.630
20181020,80.140
20181023,79.920
20181024,79.680
20181025,79.280
20181026,79.580
20181027,79.310
20181030,79.290
20181031,80.360
20181101,79.915
20181102,81.220
20181103,81.485
20181106,81.620
20181107,82.210
20181108,82.610
20181109,82.770
20181110,82.260
20181113,81.660
20181114,82.160
20181115,82.190
20181116,82.680
20181117,82.770
20181120,82.110
20181121,81.340
20181122,82.120
20181123,81.920
20181124,81.700
20181127,82.000
20181128,82.220
20181129,83.070
20181130,83.050
20181201,83.020
20181204,83.615
20181205,82.770
20181206,82.290
20181207,81.510
20181208,81.160
20181211,81.470
20181212,81.660
20181213,81.790
20181214,82.130
20181215,81.370
20181218,80.975
20181219,80.850
20181220,79.960
20181221,79.130
20181222,78.240
20181225,77.890
20181227,78.720
20181228,78.030
20181229,77.630
20190101,77.280
20190103,76.060
20190104,75.400
20190105,77.250
20190108,77.720
20190109,77.630
20190110,77.540
20190111,77.910
20190112,78.350
20190115,77.850
20190116,78.315
20190117,78.215
20190118,78.580
20190119,78.705
20190122,78.490
20190123,77.870
20190124,78.300
20190125,77.760
20190126,78.640
20190129,78.335
20190130,78.275
20190131,78.800

